Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,label,class
OR4F4,0,0,0,0,0,1,0,0,0,20,1,0,0,8,0,0,0,1,0,29,0,27,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.444444444,0,0
SNHG15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
NOX4,0,12,0,15,2,1,0,0,10,151,11,0,0,58,15,0,2,1,0,272,0,236,6.681498285,2.688949838,14.87502744,10.06608919,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.599072171,0.106357391,11,89057524,89322779,30047.96,1071,6.14E-06,0.35673,-0.02499916,3,45.89189,93.91892,0.8335459,109.682,9.895082,37.62768,0.000152065,24.91374182,3.016949153,0,0
NOP16,0,1,0,0,0,2,0,0,12,21,2,0,0,9,3,0,1,2,0,47,0,42,6.681498285,2.688949838,19.13809877,8.442943496,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,5,175811233,175815540,576953.8,347,3.26E-06,0.48163,0.04521033,12,48.18919,93.18919,0.8926683,133.9246,13.84262,56.07221,1.49E-05,20,2.8,0,0
RND3,0,43,0,1,6,0,0,0,0,40,2,0,0,16,1,0,7,1,0,101,0,85,6.681498285,2.688949838,15.71210538,8.77807713,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.090498461,0.002485844,2,151324712,151344180,53679.31,438,3.04E-06,0.38733,0.004839861,2,46.40541,87.48649,0.8753894,122.5443,14.91475,44.16528,3.87E-06,10,2.529411765,0,0
KRT83,0,7,0,3,5,0,2,0,0,92,7,0,0,59,0,0,7,0,0,168,0,150,6.681498285,2.688949838,19.83677773,7.741466986,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,12,52708085,52715182,936407,213,2.06E-06,0.49152,0.0420249,17,50.59459,91.13514,0.9032077,163.6262,28.22623,56.90273,7.89E-06,10,1.65,0,0
WEE2,0,15,0,17,4,1,0,0,18,123,12,2,0,51,4,0,6,2,0,239,0,188,6.681498285,2.688949838,17.6134046,9.722807531,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,7,141408153,141431071,200521.5,844,3.75E-06,0.41592,0.01444101,9,54.75676,97.32432,0.9062284,175.318,29.78361,43.09424,0,1,2.692307692,0,0
SERTAD3,0,14,0,0,0,1,0,0,0,36,2,0,0,11,0,0,0,1,0,63,0,59,6.681498285,2.688949838,19.94682919,7.665335917,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.049594415,0.000125011,19,40946749,40950282,1010633,202,2.38E-06,0.52912,0.03355657,27,55.24324,97.37838,0.9462528,113.6328,13.41967,55.29939,9.83E-05,7,3.25,0,0
TBC1D5,0,2,0,2,9,1,1,0,27,134,11,0,0,44,6,0,12,1,0,224,0,178,6.681498285,2.688949838,16.65773992,9.45532722,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.02578844,9.00E-05,3,17198655,17784240,103389.2,701,2.64E-06,0.3772986,0.009113056,4,40.59459,89.91892,0.8030954,95.9082,8.563934,39.41556,8.40E-06,14,3.377777778,0,0
FYN,0,18,0,1,1,1,0,0,15,105,13,0,0,31,2,0,4,2,0,181,0,157,6.681498285,2.688949838,17.90618481,8.312882955,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.094520602,0.007224616,6,111982487,112194627,245638.8,317,2.17E-06,0.4305067,0.02090638,9,53.54054,98.56757,0.8741453,153.059,24.44262,47.94735,0.001424125,150,3.78125,0,0
SPAST,0,43,0,0,2,1,0,0,1,85,8,0,0,28,3,0,5,1,0,165,0,139,6.681498285,2.688949838,18.52859642,7.62935662,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.090461519,0.00049207,2,32288680,32382705,378148.3,197,2.42E-06,0.41029,0.02849692,8,40.24324,85.48649,0.8651991,85.05246,4.839344,36.06413,7.74E-06,6,3.344827586,0,0
TMC8,0,3,0,1,8,5,2,0,0,74,3,0,0,51,1,0,10,5,0,133,0,120,6.681498285,2.688949838,19.00749134,7.768184325,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.579498657,0.026744333,17,76126859,76139049,527016.5,217,2.33E-06,0.50954,0.0273665,9,45.48649,81.72973,0.9021928,96.04918,10.29836,61.98925,0,2,1.596153846,0,0
GATAD2B,0,46,0,0,3,1,0,0,1,87,11,0,0,25,3,0,4,3,0,170,0,145,6.681498285,2.688949838,20.69468605,7.339850003,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.526867715,0.031342319,1,153777204,153895451,1697153,161,2.84E-06,0.47755,0.0355552,36,55.32432,99.40541,0.7643145,168.318,29.72787,46.38418,0.00018327,51,3.923076923,0,0
GPR158,0,54,0,9,17,1,0,0,18,450,38,3,0,171,5,0,21,2,0,743,0,526,6.681498285,2.688949838,15.42333064,9.670656249,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10,25464290,25891155,43941.54,814,4.18E-06,0.380184,-0.0209594,6,46.91892,90.62162,0.8987452,128.1541,15.85574,46.79787,0.000152065,24.91374182,2.872093023,0,0
MYRIP,0,25,0,0,4,3,0,0,2,162,15,0,0,73,3,0,4,4,0,279,0,223,6.681498285,2.688949838,17.57714702,9.842350343,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.216785809,0.050176548,3,39851303,40301804,195544.8,917,2.79E-06,0.4000833,0.008658588,11,47.10811,94.08108,0.8314743,98.47869,5.947541,51.51615,2.09E-06,3,2.472972973,0,0
ALKBH2,1,0,0,15,3,0,0,0,0,41,4,0,0,14,0,0,4,0,0,74,0,67,8.311749865,0.601059984,19.1831786,8.930737338,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,12,109525993,109531293,595266.5,487,2.23E-06,0.43892,0.01994001,15,49.24324,99.18919,0.9383931,198.0295,42.21639,54.44348,2.04E-06,3,3,0,0
SRRM5,0,3,0,1,4,0,0,0,0,58,2,0,0,24,0,0,5,0,0,87,0,75,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.4,0,0
BPIFA3,0,7,0,16,0,0,0,0,1,59,2,0,0,32,4,1,1,0,0,121,0,103,6.681498285,2.688949838,18.86781353,8.915879379,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,20,31805135,31815557,478384.3,482,2.43E-06,0.46465,0.02704082,16,59.27027,99.21622,0.8531592,132.9344,14.17049,51.8827,0.000152065,24.91374182,1.96969697,0,0
HIST1H2BC,0,0,3,5,3,0,0,0,8,62,5,0,0,27,0,0,4,2,0,107,0,100,6.681498285,2.688949838,18.60535725,9.315149562,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.086102332,0.000775573,6,26123696,26124132,398813.2,636,3.66E-06,0.41359,0.05318751,30,53.18919,98.91892,0.9980416,205.7443,40.95082,54.04396,4.41E-06,16,2.392857143,0,0
GZMH,0,9,0,3,2,0,0,0,0,49,3,0,0,16,1,2,2,0,0,83,0,78,6.681498285,2.688949838,19.77567795,9.187352073,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.783543613,0.039661965,14,25075693,25078864,897577.1,582,2.36E-06,0.40623,0.002688261,41,53.16216,96.48649,0.9230095,196.1672,37.88852,53.01063,0,1,3.117647059,0,0
C9orf47,0,95,5,7,1,0,0,0,0,21,4,0,0,9,0,0,12,2,0,128,0,116,2.685417614,2.335802818,17.92277718,9.337621902,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,9,91605778,91611055,248480.2,646,2.96E-06,0.4523,0.004173943,7,29.16216,60.78378,0.2961724,30.41639,0,58.29695,0.000152065,24.91374182,2.5,0,0
FAM118A,0,19,0,0,1,2,0,0,5,37,6,0,0,32,1,0,1,2,0,100,0,84,6.681498285,2.688949838,18.81656027,8.118941073,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,22,45705081,45737834,461687.5,277,2.28E-06,0.50154,0.02644223,10,58.32432,97.13514,0.8321475,117.4295,12.92459,47.8668,1.24E-05,13,1.393939394,0,0
SLC5A11,0,9,0,1,3,0,0,0,1,145,6,0,0,79,5,0,3,0,0,246,0,205,6.681498285,2.688949838,18.09867776,8.118941073,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,24857552,24922943,280700.6,277,3.25E-06,0.436425,0.01828241,5,46.27027,96.51351,0.8708898,200.6984,38.57049,53.01539,0,1,1.95,0,0
SNHG16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
LGMN,0,11,0,2,4,1,0,0,0,68,6,1,0,34,3,0,4,1,0,125,0,114,6.681498285,2.688949838,18.69194453,8.965784285,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.123341196,0.009713412,14,93170157,93215012,423482,499,2.46E-06,0.481805,0.04788879,9,50.2973,97.08108,0.8565963,151.1639,23.38033,49.27025,2.12E-05,12,2.228571429,0,0
C16orf72,0,26,0,0,3,0,0,0,0,39,1,2,0,20,0,0,3,1,0,87,0,77,10.03327984,0.235431705,18.61524023,7.988684687,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,9185537,9213545,401554.6,253,2.93E-06,0.47116,0.007399911,8,44.02703,78.86486,0.9077045,101.1705,12.05902,43.07223,2.58E-06,4,1.904761905,0,0
SNORD115-19,0,0,19,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,37,0,38,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
C1orf189,0,5,0,1,0,0,0,0,0,17,5,0,0,2,0,2,1,0,0,31,0,29,0.454356977,0.962907513,20.95228695,7.539158811,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,154171848,154178809,2028928,185,2.70E-06,0.4294,0.03462577,37,58.16216,99.7027,0.9061362,312.0852,67.7377,45.01955,6.62E-08,2,7.333333333,0,0
CES4A,0,15,0,0,1,0,2,0,9,58,3,0,0,26,0,0,4,0,0,110,0,96,6.681498285,2.688949838,19.99369719,7.087462841,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,67022492,67043657,1044004,135,1.62E-06,0.52415,0.04840391,20,46.62162,86.21622,0.8924973,131.459,19.04262,53.25025,0.000152065,24.91374182,2.259259259,0,0
IDO2,0,10,0,26,2,0,0,0,16,108,16,0,0,55,2,0,6,0,0,229,0,169,6.681498285,2.688949838,13.43237095,8.696967526,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,8,39792474,39873910,11053.69,414,3.92E-06,0.39361,-0.000358358,6,55.08108,96.27027,0.7483591,67.42623,5.616393,45.22254,0.000152065,24.91374182,2.25,0,0
IGHV4-59,0,0,0,12,0,0,0,0,0,41,3,0,0,22,1,1,0,0,0,80,0,76,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,1.956521739,0,0
AP2A2,0,46,0,0,10,0,0,0,0,118,8,0,0,48,1,0,11,0,0,220,0,196,10.74941497,0.297561195,20.52543574,7.948367232,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.018638853,0.000121279,11,925841,1012239,1509286,246,2.56E-06,0.572095,0.04752665,44,42.97297,85.86486,0.830219,57.00328,4.862295,55.09905,0.000124961,41,2.591836735,0,0
RP11-313J2.1,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,1,0,0,152,0,84,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
ATP11C,0,75,1,9,7,2,6,0,8,256,35,1,0,84,11,0,23,8,0,464,0,313,8.762158663,0.85084725,16.02359194,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.608703245,0.042959712,23,138808506,138914447,66615.5,443.4357224,4.40E-06,0.38928,0.01819947,4,29.64865,76.43243,0.8829938,86.76721,6.544262,36.13988,1.21E-05,11,3.576470588,0,0
FAM69C,0,5,0,0,2,1,0,0,1,38,2,0,0,15,1,0,4,1,0,60,0,60,6.681498285,2.688949838,17.30980139,9.921840937,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,18,72102964,72124503,162467.6,969,2.53E-06,0.46486,0.006915876,6,47.40541,94.64865,0.8617762,84.29836,7.036066,50.8998,0.000152065,24.91374182,2.625,0,0
ADM5,0,5,0,13,0,0,0,0,0,8,0,0,0,5,0,0,2,0,0,29,0,29,6.681498285,2.688949838,20.72499173,7.614709844,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,50191942,50194247,1733181,195,2.69E-06,0.53285,0.03613892,56,41.21622,77.62162,0.778371,80.16393,9.170492,64.50403,0.000152065,24.91374182,1.333333333,0,0
PDE8B,0,8,0,1,3,0,0,0,6,180,8,0,0,77,7,1,3,0,0,288,0,228,6.681498285,2.688949838,18.07498027,8.820178962,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.618845427,0.083394142,5,76506706,76723226,276127.5,451,2.70E-06,0.4131967,0.02619345,9,44.94595,90.94595,0.6546949,101.0885,9.465574,44.95568,0.000152065,24.91374182,2.5,0,0
ATE1,0,4,2,3,6,0,0,0,14,62,9,0,0,32,1,0,7,1,0,125,0,114,7.37750696,1.117858587,17.83012769,8.741466986,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10,123502626,123687546,233024.4,427,2.08E-06,0.396315,-0.003445549,3,45.40541,87.64865,0.8559352,102.7902,8.681967,40.24007,4.65E-05,14,2.181818182,0,0
MIR891A,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,18,0,15,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
C9orf9,0,5,3,2,0,0,0,0,21,27,5,0,0,13,0,1,4,0,0,73,0,67,7.171839354,1.232701609,20.8965364,9.169925001,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.076984129,0.00051382,9,135754290,135765418,1952019,575,2.63E-06,0.47907,0.0326727,11,46.21622,93.86486,0.8854839,190.1344,33.67869,52.42855,1.32E-05,11,2.285714286,0,0
ACOT1,0,1,0,4,2,0,1,0,2,26,0,0,0,9,0,0,3,0,0,42,0,42,8.494853797,1.193851481,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,2.26E-06,4,2.6,0,0
ACP6,0,3,0,0,5,1,1,0,14,50,2,0,0,29,3,0,6,1,0,101,0,95,8.203873119,1.204819697,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.054352245,0.001410347,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,3.00E-06,10,1.866666667,0,0
FCRLB,0,8,0,2,0,0,0,0,15,53,4,0,0,36,1,1,1,0,0,119,0,102,6.681498285,2.688949838,19.19046613,8.980139578,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,161692457,161697932,598281,504,3.36E-06,0.44703,0.0203368,36,44.2973,82.18919,0.9281633,99.13443,11.12787,57.29141,0.000152065,24.91374182,1.567567568,0,0
EXOSC9,0,3,1,11,8,2,1,0,17,65,8,0,0,26,4,2,12,4,0,132,0,123,6.681498285,2.688949838,18.30722839,8.985841937,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.068782812,0.000592343,4,122722472,122738175,324357.2,506,3.39E-06,0.39366,0.02863524,9,43.91892,95.35135,0.898167,116.9115,10.2459,38.83643,3.92E-05,30,2.925925926,0,0
SLC38A8,0,0,1,0,1,0,1,0,0,94,5,0,0,56,1,0,2,0,0,157,0,133,6.681498285,2.688949838,18.9169323,8.84862294,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,84043389,84075762,494952.1,460,2.61E-06,0.54324,0.002996613,7,45.78378,90.78378,0.8801729,114.5279,13.70164,58.18279,0.000152065,24.91374182,1.754385965,0,0
ATP6V0A4,0,9,0,4,4,1,0,0,1,173,17,0,0,87,10,0,4,1,0,301,0,246,3.235919672,9.140844177,18.24564601,8.592457037,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.236506847,0.060631113,7,138391040,138482941,310803.1,385,3.09E-06,0.435425,0.00674671,7,53.02703,95.78378,0.8687013,150.4492,22.52459,46.55064,0,1,2.284090909,0,0
FOXP4,0,27,0,4,22,4,0,0,1,95,5,0,0,49,3,0,23,6,0,181,0,167,6.681498285,2.688949838,18.81589985,8.603626345,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.236047207,0.004989877,6,41514164,41570121,461476.2,388,2.47E-06,0.51236,0.04313882,12,45.35135,80.13514,0.8650444,83.26557,8.560656,61.89429,5.92E-06,7,2.14,0,0
C12orf44,0,8,0,3,0,0,0,0,0,29,1,0,0,14,1,0,0,0,0,56,0,49,9.981993152,0.423429678,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.074521474,0.000345212,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.066666667,0,0
RPF2,0,0,0,1,3,0,1,0,0,44,4,0,0,19,1,0,4,0,0,69,0,63,6.681498285,2.688949838,18.39047338,8.682994584,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,6,111303291,111346793,343623.5,410,2.09E-06,0.43372,0.0294674,9,43.62162,87.18919,0.8762076,100.7049,9.462295,34.82586,3.72E-05,41,2.45,0,0
COL6A3,0,35,0,1,26,3,1,0,23,827,42,0,0,365,25,0,42,3,0,1303,0,845,6.681498285,2.688949838,18.69232535,8.64385619,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.428706651,0.058678799,2,238232655,238322850,423593.8,399,2.12E-06,0.441105,0.009568552,4,52.35135,97.37838,0.911978,135.7115,17.27541,50.29529,0.000152065,24.91374182,2.450819672,0,0
GGCT,0,12,0,5,4,0,0,0,0,29,6,0,0,9,0,0,4,0,0,61,0,61,6.681498285,2.688949838,19.25340317,8.647458426,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,7,30536239,30544452,624958.5,400,2.57E-06,0.44804,0.03556492,9,50.32432,90.72973,0.8999319,138.3541,16.67541,41.87028,9.23E-06,8,3.5,0,0
DTHD1,0,0,7,0,4,0,0,0,0,45,8,0,0,20,0,0,4,0,0,80,0,69,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.523809524,0,0
AMOTL1,0,33,0,0,9,1,3,0,0,158,14,0,0,53,2,0,15,2,0,256,0,209,9.975085568,2.12896755,18.34373571,8.885696373,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,94501508,94609917,332669.8,472,2.47E-06,0.417925,-0.00697665,9,50.97297,95.67568,0.8827046,70.98689,6.655738,52.12577,0.000102799,24,3.240740741,0,0
C2CD4B,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,6,0,6,4.295232559,5.059117698,17.14354564,8.636624621,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,15,62455737,62457482,144783.3,397,2.59E-06,0.41728,0.03117527,4,22.16216,44.05405,0.9653863,5.22623,0,70.66109,0.000152065,24.91374182,1.333333333,0,0
TAS2R43,1,1,0,7,0,2,0,0,0,28,1,0,0,4,0,0,6,2,0,36,0,41,6.681498285,2.688949838,18.50159387,9.403012024,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,12,11243886,11244912,371136.4,676,2.99E-06,0.35713,0.003934637,28,42.35135,79.24324,0.9974342,131.2951,21.86557,38.47085,0.000152065,24.91374182,6.2,0,0
GPR119,0,1,0,0,1,0,0,0,0,66,8,0,0,34,0,1,1,0,0,110,0,101,6.681498285,2.688949838,18.20299185,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.818430559,0.02651687,23,129518319,129519511,301748.5,443.4357224,2.73E-06,0.40695,0.03676465,15,31.37838,75.48649,0.9840179,148.2,20.79672,52.98352,0,1,2.114285714,0,0
MIR633,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,10,0,14,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
PIM3,0,17,0,0,0,1,1,0,0,28,1,0,0,19,2,0,1,2,0,66,0,63,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0,1,1.6,0,0
SPON1,0,0,0,0,0,0,0,0,7,0,0,0,95,0,2,0,0,2,0,102,0,88,6.681498285,2.688949838,18.65996524,9.33315535,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.629460424,0.072368385,11,13983914,14289646,414198.2,644,2.99E-06,0.41492,-0.009717921,5,51.18919,94.35135,0.7991152,59.97705,4.042623,49.13074,0.000152065,24.91374182,2,0,0
RNF126P1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1,1,0,46,0,46,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
PPP2R3C,0,5,0,6,6,0,0,0,7,54,2,0,0,17,6,0,7,0,0,96,0,87,6.681498285,2.688949838,19.28995358,8.330916878,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,14,35554679,35591519,640994,321,2.02E-06,0.41183,0.0452221,9,51.75676,96.51351,0.8640268,101.0656,6.796721,35.79894,8.06E-06,10,3.444444444,0,0
